Message,gtrans_el,Spam
Last chance 2 claim ur 150 worth of discount vouchers Text YES to 85023 now SavaMob member offers mobile T Cs 08717898035. 3.00 Sub. 16 . Remove txt X or STOP,"Τελευταία ευκαιρία 2 διεκδικήστε εκπτωτικά κουπόνια αξίας 150 Στείλτε ΝΑΙ στο 85023 τώρα το μέλος της SavaMob προσφέρει T Cs για κινητά 08717898035. 3,00 Υπ. 16 . Αφαιρέστε txt X ή STOP",phising
Guess what Somebody you know secretly fancies you Wanna find out who it is Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p min 18,Μαντέψτε τι σας φαντάζεται κρυφά κάποιος που γνωρίζετε Θέλετε να μάθετε ποιος είναι Καλέστε μας στο 09065394973 από Σταθερό DATEBox1282EssexCM61XN 150p λεπτά 18,advertisement
Please call our customer service representative on 0800 169 6031 between 10am 9pm as you have WON a guaranteed 1000 cash or 5000 prize,"Παρακαλούμε καλέστε τον αντιπρόσωπο εξυπηρέτησης πελατών στο 0800 169 6031 μεταξύ 10 π.μ. 9 μ.μ., καθώς έχετε ΚΕΡΔΙΣΕΙ ένα εγγυημένο έπαθλο 1000 μετρητών ή 5000",phising
Double your mins txts on Orange or 1 2 price linerental Motorola and SonyEricsson with B Tooth FREE Nokia FREE Call MobileUpd8 on 08000839402 or2optout HV9D,Διπλασιάστε τα λεπτά txts σας σε Orange ή 1 2 τιμή linerental Motorola και SonyEricsson με B Tooth ΔΩΡΕΑΝ Nokia ΔΩΡΕΑΝ Κλήση MobileUpd8 στο 08000839402 ή 2optout HV9D,advertisement
Welcome to UK mobile date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send go stop to 89123,"Καλώς ορίσατε στην ημερομηνία κινητής τηλεφωνίας του Ηνωμένου Βασιλείου, αυτό το μήνυμα είναι ΔΩΡΕΑΝ και σας δίνει δωρεάν κλήση στο 08719839835. Τα μελλοντικά mgs χρεώνονται στα 150p καθημερινά. Για να ακυρώσετε την αποστολή, σταματήστε στο 89123",advertisement
"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a 500 prize Txt word COLLECT to No 83355 IBHltd LdnW15H 150p Mtmsgrcvd18","σας είναι εγγυημένο το πιο πρόσφατο τηλέφωνο Nokia, μια συσκευή αναπαραγωγής MP3 iPod 40 GB ή μια λέξη Txt 500 βραβείων COLLECT στο No 83355 IBHltd LdnW15H 150p Mtmsgrcvd18",advertisement
The current leading bid is 151. To pause this auction send OUT. Customer Care 08718726270,Η τρέχουσα κορυφαία προσφορά είναι 151. Για παύση αυτής της δημοπρασίας στείλτε OUT. Εξυπηρέτηση πελατών 08718726270,phising
Ur cash balance is currently 500 pounds to maximize ur cash in now send GO to 86688 only 150p meg. CC 08718720201 HG Suite342 2lands Row W1j6HL,"Το υπόλοιπο μετρητών σας είναι αυτήν τη στιγμή 500 λίβρες για να μεγιστοποιήσετε τα μετρητά σας, στείλτε τώρα το GO στο 86688 μόνο 150p meg. CC 08718720201 HG Suite342 2lands Row W1j6HL",phising
U are subscribed to the best Mobile Content Service in the UK for 3 per 10 days until you send STOP to 82324. Helpline 08706091795,Έχετε εγγραφεί στην καλύτερη υπηρεσία περιεχομένου για κινητά στο Ηνωμένο Βασίλειο για 3 ανά 10 ημέρες μέχρι να στείλετε STOP στο 82324. Γραμμή βοήθειας 08706091795,advertisement
Had your mobile 11mths Update for FREE to Oranges latest colour camera mobiles unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,Ενημερώσατε το κινητό σας 11mths ΔΩΡΕΑΝ για απεριόριστες κλήσεις για το Σαββατοκύριακο με την πιο πρόσφατη έγχρωμη κάμερα κινητών της Oranges. Καλέστε το Mobile Upd8 στο δωρεάν τηλέφωνο 08000839402 ή 2StopTxt,advertisement
Want explicit SEX in 30 secs Ring 02073162414 now Costs 20p min,Θέλετε σαφές σεξ σε 30 δευτερόλεπτα Δαχτυλίδι 02073162414 τώρα Κόστος 20 π. λεπτά,advertisement
Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help 08712400602450p Provided by tones2you.co.uk,Ελπίζω να σας άρεσε το νέο σας περιεχόμενο. στείλτε μήνυμα στο 61610 για απεγγραφή. βοήθεια 08712400602450p Παρέχεται από tones2you.co.uk,phising
Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,Δεν έχω ακούσει για το U4 για καιρό. Τηλεφώνησέ με τώρα είμαι εδώ όλη τη νύχτα με μόνο τα μαχαίρια μου. Κάνε με να το παρακαλέσω όπως έκανες την προηγούμενη φορά 01223585236 XX Luv Nikiyu4.net,advertisement
"Urgent Urgent We have 800 FREE flights to Europe to give away, call B4 10th Sept take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm","Επείγον Επείγον Έχουμε 800 ΔΩΡΕΑΝ πτήσεις προς την Ευρώπη να δώσουμε, καλέστε το B4 στις 10 Σεπτεμβρίου πάρτε έναν φίλο 4 ΔΩΡΕΑΝ. Καλέστε τώρα για αξίωση στο 09050000555. BA128NNFWFLY150ppm",phising
"Claim a 200 shopping spree, just call 08717895698 now Have you won MobStoreQuiz10ppm","Διεκδικήστε ένα ξεφάντωμα αγορών 200, απλώς καλέστε στο 08717895698 τώρα Έχετε κερδίσει το MobStoreQuiz10ppm",phising
Ur balance is now 500. Ur next question is Who sang 'Uptown Girl' in the 80's 2 answer txt ur ANSWER to 83600. Good luck,Το υπόλοιπο είναι τώρα 500. Η επόμενη ερώτηση είναι Ποιος τραγούδησε το Uptown Girl τη δεκαετία του '80 2 απαντήστε txt ΑΠΑΝΤΗΣΤΕ στο 83600. Καλή τύχη,phising
Dear Dave this is your final notice to collect your 4 Tenerife Holiday or 5000 CASH award Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,"Αγαπητέ Dave, αυτή είναι η τελευταία ειδοποίησή σας για την παραλαβή του βραβείου 4 Tenerife Holiday ή 5000 CASH Καλέστε στο 09061743806 από σταθερό τηλέφωνο. TCs SAE Box326 CW25WX 150 ppm",phising
"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos","Καταλαβαίνετε ότι σε περίπου 40 χρόνια, θα έχουμε χιλιάδες ηλικιωμένες κυρίες να τρέχουν με τατουάζ",advertisement
"Dear Voucher Holder, To claim this weeks offer, at you PC please go to Link apply.","Αγαπητέ κάτοχο κουπονιού, Για να διεκδικήσετε την προσφορά αυτής της εβδομάδας, στον Η/Υ σας παρακαλούμε μεταβείτε στον σύνδεσμο Αίτηση.",phising
Adult 18 Content Your video will be with you shortly,Περιεχόμενο για ενήλικες 18 Το βίντεό σας θα είναι μαζί σας σύντομα,advertisement
Thanks for your subscription to Ringtone UK your mobile will be charged 5 month Please confirm by replying YES or NO. If you reply NO you will not be charged,Ευχαριστούμε για τη συνδρομή σας στο Ringtone UK το κινητό σας θα χρεωθεί 5 μήνες. Επιβεβαιώστε απαντώντας ΝΑΙ ή ΟΧΙ. Εάν απαντήσετε ΟΧΙ δεν θα χρεωθείτε,phising
Sex up ur mobile with a FREE sexy pic of Jordan Just text BABE to 88600. Then every wk get a sexy celeb PocketBabe.co.uk 4 more pics. 16 3 wk 087016248,"Κάντε σεξ στο κινητό σας με μια ΔΩΡΕΑΝ σέξι φωτογραφία της Ιορδανίας Απλώς στείλτε μήνυμα στο BABE στο 88600. Στη συνέχεια, κάθε εβδομάδα λάβετε μια σέξι διασημότητα PocketBabe.co.uk 4 ακόμη φωτογραφίες. 16 3 εβδομάδων 087016248",advertisement
You have 1 new message. Call 0207 083 6089,Έχετε 1 νέο μήνυμα. Καλέστε στο 0207 083 6089,phising
YOU HAVE WON As a valued Vodafone customer our computer has picked YOU to win a 150 prize. To collect is easy. Just call 09061743386,"ΚΕΡΔΙΣΑΤΕ Ως πολύτιμος πελάτης της Vodafone, ο υπολογιστής μας επέλεξε ΕΣΑΣ για να κερδίσετε ένα έπαθλο 150. Η συλλογή είναι εύκολη. Απλώς καλέστε στο 09061743386",phising
Want 2 get laid tonight Want real Dogging locations sent direct 2 ur Mob Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg 150p,Θέλετε 2 να τακτοποιήσετε απόψε Θέλετε πραγματικές τοποθεσίες Dogging να αποστέλλονται απευθείας 2 ur Mob Γίνετε μέλος στο μεγαλύτερο δίκτυο Dogging του Ηνωμένου Βασιλείου στέλνοντας MOAN στο 69888Nyt. ec2a. 31 μ.μ. 150 σελ,advertisement
Txt CALL to No 86888 claim your reward of 3 hours talk time to use from your phone now Subscribe6GBP mnth inc 3hrs 16 stop txtStop www.gamb.tv,Txt ΚΛΗΣΗ στο Νο 86888 διεκδικήστε την ανταμοιβή σας για 3 ώρες χρόνο ομιλίας για χρήση από το τηλέφωνό σας τώρα Εγγραφή 6 GBP mnth inc 3 ώρες και 16 στάσεις txtStop www.gamb.tv,advertisement
from www.Applausestore.com MonthlySubscription 50p msg max6 month T CsC web age16 2stop txt stop,από www.Applausestore.com Μηνιαία συνδρομή 50p msg max6 μηνών T CsC web age16 2stop txt stop,advertisement
You are being ripped off Get your mobile content from www.clubmoby.com call 08717509990 poly true Pix Ringtones Games six downloads for only 3,Σας εξαφανίζουν Αποκτήστε το περιεχόμενο του κινητού σας από το www.clubmoby.com καλέστε 08717509990 poly true Pix Ringtones Games έξι λήψεις για μόνο 3,phising
Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,"Θέλετε 750 οποιαδήποτε στιγμή οποιοδήποτε δίκτυο, λεπτά 150 SMS και ένα ΝΕΟ βιντεοτηλέφωνο μόνο για πέντε λίρες την εβδομάδα καλέστε στο 08000776320 τώρα ή απαντήστε για παράδοση αύριο",advertisement
Burger King Wanna play footy at a top stadium Get 2 Burger King before 1st Sept and go Large or Super with Coca Cola and walk out a winner,Burger King Θέλετε να παίξετε footy σε ένα κορυφαίο στάδιο Πάρτε 2 Burger King πριν από την 1η Σεπτεμβρίου και πηγαίνετε Large ή Super με την Coca Cola και βγείτε έναν νικητή,advertisement
CDs 4u Congratulations ur awarded 500 of CD gift vouchers or 125 gift guaranteed Freeentry 2 100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16,CD 4u Συγχαρητήρια για την απονομή 500 δωροεπιταγών CD ή 125 εγγυημένα δώρο Δωρεάν είσοδος 2 100 εβδομαδιαίες κλήρωση xt MUSIC σε 87066 TnCs www.ldew.com1win150ppmx3age16,phising
Fancy a shag I do.Interested sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,"Φαντάζομαι ένα shag I do. Ενδιαφέρομαι για το sextextuk.com txt XXUK SUZY στο 69876. Txts κοστίζουν 1,50 ανά μήνυμα. TnC στον ιστότοπο. Χ",advertisement
"New Mobiles from 2004, MUST GO Txt NOKIA to No 89545 collect yours today From ONLY 1. www.4 tc.biz 2optout 087187262701.50gbp mtmsg18 TXTAUCTION.","Νέα κινητά από το 2004, MUST GO Txt NOKIA στο No 89545 συλλέξτε τα δικά σας σήμερα από ΜΟΝΟ 1. www.4 tc.biz 2optout 087187262701.50gbp mtmsg18 TXTAUCTION.",advertisement
CLAIRE here am havin borin time am now alone U wanna cum over 2nite Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls 1 minmoremobsEMSPOBox45PO139WA,"CLAIRE εδώ, έχω χρόνο για να είμαι μόνος μου Θέλω να τελειώσω με 2nite Συνομιλία τώρα 09099725823 ελπίδα 2 C U Luv CLAIRE xx Καλεί 1 λεπτό περισσότερα κινητάEMSPOBox45PO139WA",advertisement
As a Registered Subscriber yr draw 4 a 100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,"Ως Εγγεγραμμένος Συνδρομητής την κλήρωση 4, μια δωροεπιταγή 100 θα εισαχθεί με την παραλαβή της σωστής απάντησης. Πότε είναι οι επόμενοι Ολυμπιακοί Αγώνες. Txt και στο 80062",phising
"SMS. ac JSco Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic Reply ANS w question. End Reply END JSCO","ΓΡΑΠΤΟ ΜΗΝΥΜΑ. Το ac JSco Energy είναι υψηλό, αλλά μπορεί να μην ξέρετε πού το 2κανάλι. Οι ηγετικές σας ικανότητες 2 ημερών είναι ισχυρές. Ψυχική Απάντηση ANS w ερώτηση. Τέλος απάντησης ΤΕΛΟΣ JSCO",phising
FREE for 1st week No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p tone 16,"ΔΩΡΕΑΝ για την 1η εβδομάδα No1 Nokia tone 4 ur mob κάθε εβδομάδα, απλώς στείλτε txt NOKIA στο 8007 Αποκτήστε txting και ενημερώστε τους φίλους σας www.getzed.co.uk POBox 36504 W45WQ norm150p tone 16",phising
